client_id,method,cost,gain
358792,"{'emails': 2, 'calls': 2}",42.0,23471.65919262699
506321,"{'emails': 2, 'calls': 2}",42.0,27436.696661891106
707617,"{'emails': 2, 'calls': 2}",42.0,27417.555343351163
1319905,"{'emails': 2, 'calls': 2}",42.0,31384.599609003497
1196859,"{'emails': 2, 'calls': 2}",42.0,27393.680026402726
1812049,"{'emails': 2, 'calls': 2}",42.0,23376.785477137102
1260596,"{'emails': 2, 'calls': 2}",42.0,31290.84232905954
1537051,"{'emails': 2, 'calls': 2}",42.0,27316.906649247117
2165760,"{'emails': 2, 'calls': 2}",42.0,23336.673080229328
576500,"{'emails': 2, 'calls': 2}",42.0,23327.492556744935
2150816,"{'emails': 2, 'calls': 2}",42.0,31250.547086210583
1517024,"{'emails': 2, 'calls': 2}",42.0,23306.44794208935
1612112,"{'emails': 2, 'calls': 2}",42.0,31220.43849495785
97173,"{'emails': 2, 'calls': 2}",42.0,31218.377801546754
1540781,"{'emails': 2, 'calls': 2}",42.0,23287.600373538266
1189640,"{'emails': 2, 'calls': 2}",42.0,23275.713097137534
483274,"{'emails': 2, 'calls': 2}",42.0,23270.183514447934
428473,"{'emails': 2, 'calls': 2}",42.0,27184.4179299753
1996584,"{'emails': 2, 'calls': 2}",42.0,31137.977203226685
116565,"{'emails': 2, 'calls': 2}",42.0,31131.934123376963
1384463,"{'emails': 2, 'calls': 2}",42.0,27156.109227740453
558397,"{'emails': 2, 'calls': 2}",42.0,31091.254839863934
1407840,"{'emails': 2, 'calls': 2}",42.0,23193.42510006105
1725294,"{'emails': 2, 'calls': 2}",42.0,23189.60156631563
366227,"{'emails': 2, 'calls': 2}",42.0,27120.687426660577
27105,"{'emails': 2, 'calls': 2}",42.0,23162.69812177751
761521,"{'emails': 2, 'calls': 2}",42.0,23137.60123659747
222298,"{'emails': 2, 'calls': 2}",42.0,23128.35348718823
507454,"{'emails': 2, 'calls': 2}",42.0,23115.5984378745
374803,"{'emails': 2, 'calls': 2}",42.0,30920.211090297245
1249173,"{'emails': 2, 'calls': 2}",42.0,26968.485071868996
1287958,"{'emails': 2, 'calls': 2}",42.0,30875.38782096072
2153792,"{'emails': 2, 'calls': 2}",42.0,23018.87059309183
2146885,"{'emails': 2, 'calls': 2}",42.0,23014.293181267225
433573,"{'emails': 2, 'calls': 2}",42.0,26900.59672985635
1879083,"{'emails': 2, 'calls': 2}",42.0,22980.801391039782
1180163,"{'emails': 2, 'calls': 2}",42.0,22932.554515112533
1620699,"{'emails': 2, 'calls': 2}",42.0,26821.326092901592
1663138,"{'emails': 2, 'calls': 2}",42.0,30720.001098387755
1233170,"{'emails': 2, 'calls': 2}",42.0,22913.956617690237
675561,"{'emails': 2, 'calls': 2}",42.0,30711.264886099194
1613717,"{'emails': 2, 'calls': 2}",42.0,22910.439989884653
1745450,"{'emails': 2, 'calls': 2}",42.0,22899.79620746954
391412,"{'emails': 2, 'calls': 2}",42.0,26768.781109772444
1537934,"{'emails': 2, 'calls': 2}",42.0,22836.842802549418
2072915,"{'emails': 2, 'calls': 2}",42.0,30610.318291146297
2205915,"{'emails': 2, 'calls': 2}",42.0,30600.524996680673
1954597,"{'emails': 2, 'calls': 2}",42.0,26692.18904734494
1391335,"{'emails': 2, 'calls': 2}",42.0,26633.63873534941
436137,"{'emails': 2, 'calls': 2}",42.0,22727.462002940534
2114969,"{'emails': 2, 'calls': 2}",42.0,22707.111040198397
483353,"{'emails': 2, 'calls': 2}",42.0,30411.65328565592
701137,"{'emails': 2, 'calls': 2}",42.0,26529.72955402291
1418760,"{'emails': 2, 'calls': 2}",42.0,26465.180044018998
1937924,"{'emails': 2, 'calls': 2}",42.0,30280.700679902486
1820124,"{'emails': 2, 'calls': 2}",42.0,26434.87864142538
605986,"{'emails': 2, 'calls': 2}",42.0,30198.038606811577
1759289,"{'emails': 2, 'calls': 2}",42.0,26313.904406569178
2236663,"{'emails': 2, 'calls': 2}",42.0,22477.429260465928
1905264,"{'emails': 2, 'calls': 2}",42.0,22423.28798865914
947693,"{'emails': 2, 'calls': 2}",42.0,26226.841533597435
1879162,"{'emails': 2, 'calls': 2}",42.0,30009.34062429316
813986,"{'emails': 2, 'calls': 2}",42.0,26195.20898155371
1832423,"{'emails': 2, 'calls': 2}",42.0,29998.85859946386
1491927,"{'emails': 2, 'calls': 2}",42.0,26184.72921641312
1005839,"{'emails': 2, 'calls': 2}",42.0,26160.745914452324
23516,"{'emails': 2, 'calls': 2}",42.0,26137.659512942802
2036753,"{'emails': 2, 'calls': 2}",42.0,26108.26856095475
2268557,"{'emails': 2, 'calls': 2}",42.0,29879.97070035571
123024,"{'emails': 2, 'calls': 2}",42.0,26085.21636985703
1204547,"{'emails': 2, 'calls': 2}",42.0,29871.241725773347
455430,"{'emails': 2, 'calls': 2}",42.0,29857.42733922574
1046091,"{'emails': 2, 'calls': 2}",42.0,29843.398772314264
1649790,"{'emails': 2, 'calls': 2}",42.0,29812.97697299758
2243299,"{'emails': 2, 'calls': 2}",42.0,26025.7497237524
823937,"{'emails': 2, 'calls': 2}",42.0,25990.509606423715
1705796,"{'emails': 2, 'calls': 2}",42.0,22185.556212897023
717538,"{'emails': 2, 'calls': 2}",42.0,25933.417577823067
847593,"{'emails': 2, 'calls': 2}",42.0,25907.057138081564
584904,"{'emails': 2, 'calls': 2}",42.0,25895.38791379191
1496743,"{'emails': 2, 'calls': 2}",42.0,22126.736794624398
455961,"{'emails': 2, 'calls': 2}",42.0,22120.05604970871
599324,"{'emails': 2, 'calls': 2}",42.0,29641.714095821106
1912920,"{'emails': 2, 'calls': 2}",42.0,22100.98430241164
1785645,"{'emails': 2, 'calls': 2}",42.0,22066.685804778153
1608428,"{'emails': 2, 'calls': 2}",42.0,29577.215246611537
719854,"{'emails': 2, 'calls': 2}",42.0,22064.44939517138
503490,"{'emails': 2, 'calls': 2}",42.0,29525.34776055644
1692788,"{'emails': 2, 'calls': 2}",42.0,22002.30358774468
1845036,"{'emails': 2, 'calls': 2}",42.0,21992.814494930226
260915,"{'emails': 2, 'calls': 2}",42.0,21943.706178076856
932241,"{'emails': 2, 'calls': 2}",42.0,25661.68239814199
1388232,"{'emails': 2, 'calls': 2}",42.0,29333.378219330123
1128749,"{'emails': 2, 'calls': 2}",42.0,25576.3759237243
738726,"{'emails': 2, 'calls': 2}",42.0,21850.947808582387
1769619,"{'emails': 2, 'calls': 2}",42.0,29254.55231958527
50667,"{'emails': 2, 'calls': 2}",42.0,21818.157005122746
2003839,"{'emails': 2, 'calls': 2}",42.0,25514.911477678193
336972,"{'emails': 2, 'calls': 2}",42.0,21803.191186714055
1607427,"{'emails': 2, 'calls': 2}",42.0,25494.45495760652
464567,"{'emails': 2, 'calls': 2}",42.0,25486.681864232036
1569909,"{'emails': 2, 'calls': 2}",42.0,29181.010055226092
2083586,"{'emails': 2, 'calls': 2}",42.0,29154.271038096384
1453069,"{'emails': 2, 'calls': 2}",42.0,29114.688819698196
1643450,"{'emails': 2, 'calls': 2}",42.0,25415.91553171225
2207469,"{'emails': 2, 'calls': 2}",42.0,21691.088278771564
1769413,"{'emails': 2, 'calls': 2}",42.0,29063.4598555996
1374271,"{'emails': 2, 'calls': 2}",42.0,25362.18547204434
1482207,"{'emails': 2, 'calls': 2}",42.0,21670.343074964687
1756555,"{'emails': 2, 'calls': 2}",42.0,21667.492467702938
726177,"{'emails': 2, 'calls': 2}",42.0,29008.135372069035
1685505,"{'emails': 2, 'calls': 2}",42.0,25293.916161948786
2249264,"{'emails': 2, 'calls': 2}",42.0,21603.028268880815
1113628,"{'emails': 2, 'calls': 2}",42.0,28947.068239896005
1266729,"{'emails': 2, 'calls': 2}",42.0,21573.2204489593
1940571,"{'emails': 2, 'calls': 2}",42.0,28887.32186196741
1906181,"{'emails': 2, 'calls': 2}",42.0,21545.876060202132
1234643,"{'emails': 2, 'calls': 2}",42.0,25199.730261522087
638081,"{'emails': 2, 'calls': 2}",42.0,28852.57564977925
77440,"{'emails': 2, 'calls': 2}",42.0,21524.475497304094
1194577,"{'emails': 2, 'calls': 2}",42.0,28840.03393795553
351611,"{'emails': 2, 'calls': 2}",42.0,28812.048404300793
324983,"{'emails': 2, 'calls': 2}",42.0,28809.09926017763
30384,"{'emails': 2, 'calls': 2}",42.0,21484.6532085891
1731943,"{'emails': 2, 'calls': 2}",42.0,25129.160815152634
1471573,"{'emails': 2, 'calls': 2}",42.0,28737.856459255112
1059686,"{'emails': 2, 'calls': 2}",42.0,25072.912966303626
1190703,"{'emails': 2, 'calls': 2}",42.0,21402.646112712195
1846426,"{'emails': 2, 'calls': 2}",42.0,21381.679549638542
1191540,"{'emails': 2, 'calls': 2}",42.0,28647.38700628362
466330,"{'emails': 2, 'calls': 2}",42.0,24997.596417249486
67735,"{'emails': 2, 'calls': 2}",42.0,28600.600035225067
1610455,"{'emails': 2, 'calls': 2}",42.0,21322.62823284892
1021683,"{'emails': 2, 'calls': 2}",42.0,21287.922756157957
2174898,"{'emails': 2, 'calls': 2}",42.0,24902.26735495902
464205,"{'emails': 2, 'calls': 2}",42.0,28521.861344763453
678249,"{'emails': 2, 'calls': 2}",42.0,28514.04655546302
773741,"{'emails': 2, 'calls': 2}",42.0,28497.201325541326
1691938,"{'emails': 2, 'calls': 2}",42.0,21252.789868324497
1729260,"{'emails': 2, 'calls': 2}",42.0,24829.942770804962
1332837,"{'emails': 2, 'calls': 2}",42.0,21211.692220484398
195028,"{'emails': 2, 'calls': 2}",42.0,28428.10234991135
1155498,"{'emails': 2, 'calls': 2}",42.0,28394.29570403738
2167349,"{'emails': 2, 'calls': 2}",42.0,28393.655127215392
1705726,"{'emails': 2, 'calls': 2}",42.0,21159.857447485396
1854562,"{'emails': 2, 'calls': 2}",42.0,28339.09046878133
1175759,"{'emails': 2, 'calls': 2}",42.0,24739.943853149263
435076,"{'emails': 2, 'calls': 2}",42.0,24738.83096857547
204797,"{'emails': 2, 'calls': 2}",42.0,21124.237293839233
538039,"{'emails': 2, 'calls': 2}",42.0,24691.732040099494
197318,"{'emails': 2, 'calls': 2}",42.0,21075.796398998464
1229443,"{'emails': 2, 'calls': 2}",42.0,28208.071444181584
2180185,"{'emails': 2, 'calls': 2}",42.0,28118.209989531057
695171,"{'emails': 2, 'calls': 2}",42.0,24502.673398243052
1205856,"{'emails': 2, 'calls': 2}",42.0,28032.158293084274
1462919,"{'emails': 2, 'calls': 2}",42.0,20909.48781657015
746571,"{'emails': 2, 'calls': 2}",42.0,20897.835323457995
1615783,"{'emails': 2, 'calls': 2}",42.0,24419.33813662528
1304139,"{'emails': 2, 'calls': 2}",42.0,20857.975602999693
1460348,"{'emails': 2, 'calls': 2}",42.0,24377.718577152948
270047,"{'emails': 2, 'calls': 2}",42.0,24375.838547268195
441129,"{'emails': 2, 'calls': 2}",42.0,20763.643695701663
1211988,"{'emails': 2, 'calls': 2}",42.0,20720.634841066207
1923396,"{'emails': 2, 'calls': 2}",42.0,27768.350682348926
1910596,"{'emails': 2, 'calls': 2}",42.0,27754.851353629005
811019,"{'emails': 2, 'calls': 2}",42.0,27745.530223424044
1265659,"{'emails': 2, 'calls': 2}",42.0,27734.650544322532
119878,"{'emails': 2, 'calls': 2}",42.0,20686.763324701315
1611139,"{'emails': 2, 'calls': 2}",42.0,24193.196357950637
99606,"{'emails': 2, 'calls': 2}",42.0,24178.45360381861
618195,"{'emails': 2, 'calls': 2}",42.0,20653.459094610356
2086683,"{'emails': 2, 'calls': 2}",42.0,20643.651711737293
516989,"{'emails': 2, 'calls': 2}",42.0,24154.94878455532
152307,"{'emails': 2, 'calls': 2}",42.0,27653.770832606544
91846,"{'emails': 2, 'calls': 2}",42.0,20623.6334682422
1895134,"{'emails': 2, 'calls': 2}",42.0,24132.599679515697
807477,"{'emails': 2, 'calls': 2}",42.0,27566.172361117053
1173935,"{'emails': 2, 'calls': 2}",42.0,27554.060599909226
1525717,"{'emails': 2, 'calls': 2}",42.0,27532.14428223511
619744,"{'emails': 2, 'calls': 2}",42.0,27530.908605247263
1125643,"{'emails': 2, 'calls': 2}",42.0,20507.962673045517
1039559,"{'emails': 2, 'calls': 2}",42.0,27446.87843823871
1352348,"{'emails': 2, 'calls': 2}",42.0,27433.771218984795
104207,"{'emails': 2, 'calls': 2}",42.0,23935.231220139343
1873163,"{'emails': 2, 'calls': 2}",42.0,23934.368192849972
1081047,"{'emails': 2, 'calls': 2}",42.0,20448.652850520666
1930561,"{'emails': 2, 'calls': 2}",42.0,20437.023871266472
505815,"{'emails': 2, 'calls': 2}",42.0,27342.688223662473
207748,"{'emails': 2, 'calls': 2}",42.0,20395.94680048041
1907282,"{'emails': 2, 'calls': 2}",42.0,27325.959483319268
138226,"{'emails': 2, 'calls': 2}",42.0,27304.910525591615
1660390,"{'emails': 2, 'calls': 2}",42.0,27284.75522818224
764788,"{'emails': 2, 'calls': 2}",42.0,23816.581795732658
486416,"{'emails': 2, 'calls': 2}",42.0,20351.196061747505
2149760,"{'emails': 2, 'calls': 2}",42.0,23753.034938204502
373685,"{'emails': 2, 'calls': 2}",42.0,20297.52522435735
1191857,"{'emails': 2, 'calls': 2}",42.0,20285.4160523037
1876152,"{'emails': 2, 'calls': 2}",42.0,23684.413441516495
959489,"{'emails': 2, 'calls': 2}",42.0,23678.43956128254
316048,"{'emails': 2, 'calls': 2}",42.0,27118.238873894155
1299474,"{'emails': 2, 'calls': 2}",42.0,23663.97071022756
1063443,"{'emails': 2, 'calls': 2}",42.0,23654.33165689524
1028440,"{'emails': 2, 'calls': 2}",42.0,23653.69994625115
1503909,"{'emails': 2, 'calls': 2}",42.0,23641.734796702753
1040384,"{'emails': 2, 'calls': 2}",42.0,27046.83211462614
1533926,"{'emails': 2, 'calls': 2}",42.0,20175.445580277083
83913,"{'emails': 2, 'calls': 2}",42.0,27016.744850399
1458637,"{'emails': 2, 'calls': 2}",42.0,20142.646987085125
403851,"{'emails': 2, 'calls': 2}",42.0,23556.142708476735
2125531,"{'emails': 2, 'calls': 2}",42.0,23528.759460944184
1080938,"{'emails': 2, 'calls': 2}",42.0,20098.638444440807
919308,"{'emails': 2, 'calls': 2}",42.0,23442.409266075592
1340700,"{'emails': 2, 'calls': 2}",42.0,23435.635802001972
1035687,"{'emails': 2, 'calls': 2}",42.0,20020.927389433422
331687,"{'emails': 2, 'calls': 2}",42.0,20019.26238963678
546584,"{'emails': 2, 'calls': 2}",42.0,20014.0154022599
1900539,"{'emails': 2, 'calls': 2}",42.0,26823.752210624218
1277156,"{'emails': 2, 'calls': 2}",42.0,19959.519080925977
1532745,"{'emails': 2, 'calls': 2}",42.0,26752.908738784765
1171506,"{'emails': 2, 'calls': 2}",42.0,19925.674997253405
1084764,"{'emails': 2, 'calls': 2}",42.0,23275.278070402634
1223349,"{'emails': 2, 'calls': 2}",42.0,19886.85976237748
1824559,"{'emails': 2, 'calls': 2}",42.0,23247.704183657832
1520838,"{'emails': 2, 'calls': 2}",42.0,19855.337040977272
654190,"{'emails': 2, 'calls': 2}",42.0,19852.092740016178
100091,"{'emails': 2, 'calls': 2}",42.0,26608.49143866201
1622263,"{'emails': 2, 'calls': 2}",42.0,23198.230328204965
1268274,"{'emails': 2, 'calls': 2}",42.0,26563.843715795996
868451,"{'emails': 2, 'calls': 2}",42.0,26546.17001184927
687513,"{'emails': 2, 'calls': 2}",42.0,19785.719989930996
2059146,"{'emails': 2, 'calls': 2}",42.0,26500.56325676332
1850777,"{'emails': 2, 'calls': 2}",42.0,23106.892786900855
373277,"{'emails': 2, 'calls': 2}",42.0,26454.37491251129
614360,"{'emails': 2, 'calls': 2}",42.0,19710.64062202027
1780544,"{'emails': 2, 'calls': 2}",42.0,26356.412527174125
1366884,"{'emails': 2, 'calls': 2}",42.0,19619.66681810342
575715,"{'emails': 2, 'calls': 2}",42.0,22951.985563584003
1542375,"{'emails': 2, 'calls': 2}",42.0,19596.902128166985
2041280,"{'emails': 2, 'calls': 2}",42.0,26263.333108247272
1304517,"{'emails': 2, 'calls': 2}",42.0,19591.219911069922
267105,"{'emails': 2, 'calls': 2}",42.0,19551.660273161193
872376,"{'emails': 2, 'calls': 2}",42.0,22876.140902318853
800276,"{'emails': 2, 'calls': 2}",42.0,19545.98728561666
1821094,"{'emails': 2, 'calls': 2}",42.0,19518.10607214681
2078530,"{'emails': 2, 'calls': 2}",42.0,22836.584668706862
2068108,"{'emails': 2, 'calls': 2}",42.0,26124.886397420334
2153406,"{'emails': 2, 'calls': 2}",42.0,26102.80584571911
608441,"{'emails': 2, 'calls': 2}",42.0,26080.09385828911
1035261,"{'emails': 2, 'calls': 2}",42.0,22741.161443732482
1328031,"{'emails': 2, 'calls': 2}",42.0,19403.077589212087
998399,"{'emails': 2, 'calls': 2}",42.0,25976.487058880353
83410,"{'emails': 2, 'calls': 2}",42.0,19311.609787438443
471755,"{'emails': 2, 'calls': 2}",42.0,22593.340270664416
1450128,"{'emails': 2, 'calls': 2}",42.0,19306.661366509794
36236,"{'emails': 2, 'calls': 2}",42.0,22592.098054007012
977780,"{'emails': 2, 'calls': 2}",42.0,22576.642906904042
1828031,"{'emails': 2, 'calls': 2}",42.0,19265.782725201618
816316,"{'emails': 2, 'calls': 2}",42.0,25781.44021852685
657005,"{'emails': 2, 'calls': 2}",42.0,22468.092313758072
1818022,"{'emails': 2, 'calls': 2}",42.0,22387.507421084872
236508,"{'emails': 2, 'calls': 2}",42.0,25632.908273727775
202147,"{'emails': 2, 'calls': 2}",42.0,22366.721689931466
1081238,"{'emails': 2, 'calls': 2}",42.0,19097.017690644694
1988453,"{'emails': 2, 'calls': 2}",42.0,25570.16414522534
107027,"{'emails': 2, 'calls': 2}",42.0,25550.57908467098
2201360,"{'emails': 2, 'calls': 2}",42.0,22271.940196278658
1141918,"{'emails': 2, 'calls': 2}",42.0,18981.023072963886
1490933,"{'emails': 2, 'calls': 2}",42.0,22194.935972997697
366142,"{'emails': 2, 'calls': 2}",42.0,18961.843771902666
2070893,"{'emails': 2, 'calls': 2}",42.0,18943.205686597485
1572345,"{'emails': 2, 'calls': 2}",42.0,22162.615548241414
1728822,"{'emails': 2, 'calls': 2}",42.0,22046.055309534688
2073998,"{'emails': 2, 'calls': 2}",42.0,25233.575620603908
2042633,"{'emails': 2, 'calls': 2}",42.0,18764.19456638686
1381033,"{'emails': 2, 'calls': 2}",42.0,25140.491970360643
1453241,"{'emails': 2, 'calls': 2}",42.0,18725.33520891648
423147,"{'emails': 2, 'calls': 2}",42.0,25063.832934370745
650655,"{'emails': 2, 'calls': 2}",42.0,25019.844324243863
865886,"{'emails': 2, 'calls': 2}",42.0,21842.212223235194
530062,"{'emails': 2, 'calls': 2}",42.0,18639.312371544343
2005178,"{'emails': 2, 'calls': 2}",42.0,24917.90912090575
272981,"{'emails': 2, 'calls': 2}",42.0,21708.089993243942
1032048,"{'emails': 2, 'calls': 2}",42.0,24818.186454724255
1481965,"{'emails': 2, 'calls': 2}",42.0,18410.708683066438
1352536,"{'emails': 2, 'calls': 2}",42.0,18396.41056245793
1059531,"{'emails': 2, 'calls': 2}",42.0,18381.864491800974
490096,"{'emails': 2, 'calls': 2}",42.0,18379.700050995787
2048213,"{'emails': 2, 'calls': 2}",42.0,18338.686168922974
1355783,"{'emails': 2, 'calls': 2}",42.0,18302.589799119112
1519005,"{'emails': 2, 'calls': 2}",42.0,24525.50949583118
1579683,"{'emails': 2, 'calls': 2}",42.0,21408.590225530577
980858,"{'emails': 2, 'calls': 2}",42.0,24491.802573871744
1073774,"{'emails': 2, 'calls': 2}",42.0,24490.119926082636
330472,"{'emails': 2, 'calls': 2}",42.0,24478.378193128767
1374556,"{'emails': 2, 'calls': 2}",42.0,21323.533849584324
2219206,"{'emails': 2, 'calls': 2}",42.0,18209.915088963222
399288,"{'emails': 2, 'calls': 2}",42.0,18209.391675125753
2167778,"{'emails': 2, 'calls': 2}",42.0,21304.205825284596
1172113,"{'emails': 2, 'calls': 2}",42.0,24330.62241586639
881436,"{'emails': 2, 'calls': 2}",42.0,21212.81446723825
691734,"{'emails': 2, 'calls': 2}",42.0,21190.924501937938
1794646,"{'emails': 2, 'calls': 2}",42.0,18058.93475823771
1696316,"{'emails': 2, 'calls': 2}",42.0,18051.782152163516
737994,"{'emails': 2, 'calls': 2}",42.0,18021.86292630074
1900449,"{'emails': 2, 'calls': 2}",42.0,18014.525348147705
356082,"{'emails': 2, 'calls': 2}",42.0,24129.828641288022
155925,"{'emails': 2, 'calls': 2}",42.0,24124.379545865933
1713946,"{'emails': 2, 'calls': 2}",42.0,17991.3328255859
1071432,"{'emails': 2, 'calls': 2}",42.0,17943.79085087487
1898572,"{'emails': 2, 'calls': 2}",42.0,17910.187443187133
902786,"{'emails': 2, 'calls': 2}",42.0,17897.522550424786
64563,"{'emails': 2, 'calls': 2}",42.0,20877.07055952719
1394418,"{'emails': 2, 'calls': 2}",42.0,20868.885796198123
1246606,"{'emails': 2, 'calls': 2}",42.0,17829.577343703942
1023683,"{'emails': 2, 'calls': 2}",42.0,23893.86723988011
656436,"{'emails': 2, 'calls': 2}",42.0,20845.73777714692
2040641,"{'emails': 2, 'calls': 2}",42.0,17810.398037893276
296523,"{'emails': 2, 'calls': 2}",42.0,23838.41978593036
1985916,"{'emails': 2, 'calls': 2}",42.0,20803.05337541749
1146323,"{'emails': 2, 'calls': 2}",42.0,17765.773795574434
979095,"{'emails': 2, 'calls': 2}",42.0,17739.279473691808
526635,"{'emails': 2, 'calls': 2}",42.0,23770.404135709843
813049,"{'emails': 2, 'calls': 2}",42.0,20737.712952748316
1246077,"{'emails': 2, 'calls': 2}",42.0,17714.959129651434
203042,"{'emails': 2, 'calls': 2}",42.0,20721.623127373416
1519432,"{'emails': 2, 'calls': 2}",42.0,23598.493843431916
643476,"{'emails': 2, 'calls': 2}",42.0,23589.241680920408
233273,"{'emails': 2, 'calls': 2}",42.0,20589.348976761517
1976481,"{'emails': 2, 'calls': 2}",42.0,17536.59271805715
455201,"{'emails': 2, 'calls': 2}",42.0,20501.37703813561
205295,"{'emails': 2, 'calls': 2}",42.0,23480.836628368495
1168425,"{'emails': 2, 'calls': 2}",42.0,20495.39522893998
1192303,"{'emails': 2, 'calls': 2}",42.0,17462.708273712284
1617875,"{'emails': 2, 'calls': 2}",42.0,23390.868874619613
2191554,"{'emails': 2, 'calls': 2}",42.0,17448.92218523978
112339,"{'emails': 2, 'calls': 2}",42.0,17433.071948058296
531817,"{'emails': 2, 'calls': 2}",42.0,17421.599268317972
900800,"{'emails': 2, 'calls': 2}",42.0,23350.403297932342
1709414,"{'emails': 2, 'calls': 2}",42.0,17387.600617356067
1226754,"{'emails': 2, 'calls': 2}",42.0,20333.82998196948
272814,"{'emails': 2, 'calls': 2}",42.0,23263.98399181942
505549,"{'emails': 2, 'calls': 2}",42.0,17344.99486975513
1922558,"{'emails': 2, 'calls': 2}",42.0,20263.710311315986
997155,"{'emails': 2, 'calls': 2}",42.0,20248.992811109994
6201,"{'emails': 2, 'calls': 2}",42.0,20248.414599886142
240867,"{'emails': 2, 'calls': 2}",42.0,17298.925157296337
242237,"{'emails': 2, 'calls': 2}",42.0,20202.6433602372
1033006,"{'emails': 2, 'calls': 2}",42.0,23083.843627140308
407326,"{'emails': 2, 'calls': 2}",42.0,22987.99557589426
264743,"{'emails': 2, 'calls': 2}",42.0,17141.516187534777
1761331,"{'emails': 2, 'calls': 2}",42.0,20039.357856701958
1816457,"{'emails': 2, 'calls': 2}",42.0,20031.23182490909
673114,"{'emails': 2, 'calls': 2}",42.0,22909.498815771065
501333,"{'emails': 2, 'calls': 2}",42.0,22849.513780084
2134406,"{'emails': 2, 'calls': 2}",42.0,19920.61934573465
665815,"{'emails': 2, 'calls': 2}",42.0,19910.164214836714
108782,"{'emails': 2, 'calls': 2}",42.0,17002.308806398345
868754,"{'emails': 2, 'calls': 2}",42.0,16976.08755490332
439878,"{'emails': 2, 'calls': 2}",42.0,22730.77284176565
122388,"{'emails': 2, 'calls': 2}",42.0,19825.638678532952
1159840,"{'emails': 2, 'calls': 2}",42.0,22688.788396255793
2258946,"{'emails': 2, 'calls': 2}",42.0,16925.779101884375
270280,"{'emails': 2, 'calls': 2}",42.0,19803.059457237774
1133394,"{'emails': 2, 'calls': 2}",42.0,16886.928060429775
294763,"{'emails': 2, 'calls': 2}",42.0,19741.501832298563
461466,"{'emails': 2, 'calls': 2}",42.0,16792.453948765466
478313,"{'emails': 2, 'calls': 2}",42.0,16779.638486347107
1261106,"{'emails': 2, 'calls': 2}",42.0,16773.907611018665
1209771,"{'emails': 2, 'calls': 2}",42.0,19552.129945027456
1730031,"{'emails': 2, 'calls': 2}",42.0,22367.84373442121
1171799,"{'emails': 2, 'calls': 2}",42.0,19525.046567274945
360757,"{'emails': 2, 'calls': 2}",42.0,16667.996716796635
1598108,"{'emails': 2, 'calls': 2}",42.0,19494.75046689927
187293,"{'emails': 2, 'calls': 2}",42.0,19492.211144141413
1178175,"{'emails': 2, 'calls': 2}",42.0,19463.263749090387
43709,"{'emails': 2, 'calls': 2}",42.0,19451.606090303707
639575,"{'emails': 2, 'calls': 2}",42.0,16612.50473489955
264419,"{'emails': 2, 'calls': 2}",42.0,22229.923678089555
1923637,"{'emails': 2, 'calls': 2}",42.0,19384.306493046402
907392,"{'emails': 2, 'calls': 2}",42.0,19382.136647227064
1594554,"{'emails': 2, 'calls': 2}",42.0,16558.57754857022
1785776,"{'emails': 2, 'calls': 2}",42.0,22180.484621462085
2256704,"{'emails': 2, 'calls': 2}",42.0,16531.596554252545
2185689,"{'emails': 2, 'calls': 2}",42.0,16462.181966054934
1635782,"{'emails': 2, 'calls': 2}",42.0,19255.44490740821
1942646,"{'emails': 2, 'calls': 2}",42.0,19247.0375158716
614491,"{'emails': 2, 'calls': 2}",42.0,22001.29327011498
299165,"{'emails': 2, 'calls': 2}",42.0,16369.655176240009
178912,"{'emails': 2, 'calls': 2}",42.0,16343.885042747663
1559577,"{'emails': 2, 'calls': 2}",42.0,21864.005042411824
2248637,"{'emails': 2, 'calls': 2}",42.0,19071.651005040618
1949786,"{'emails': 2, 'calls': 2}",42.0,21787.02309259898
624400,"{'emails': 2, 'calls': 2}",42.0,19009.173261865795
1002854,"{'emails': 2, 'calls': 2}",42.0,18988.943383310707
134582,"{'emails': 2, 'calls': 2}",42.0,16211.7053313734
1646636,"{'emails': 2, 'calls': 2}",42.0,21726.55336014887
1984822,"{'emails': 2, 'calls': 2}",42.0,18957.108224436826
1539157,"{'emails': 2, 'calls': 2}",42.0,18936.942891852115
1807193,"{'emails': 2, 'calls': 2}",42.0,18932.40907432149
802003,"{'emails': 2, 'calls': 2}",42.0,21643.70179130449
732035,"{'emails': 2, 'calls': 2}",42.0,16061.605462173538
1644584,"{'emails': 2, 'calls': 2}",42.0,21499.096423462357
1226242,"{'emails': 2, 'calls': 2}",42.0,21492.37756544279
327247,"{'emails': 2, 'calls': 2}",42.0,16026.053089691924
857983,"{'emails': 2, 'calls': 2}",42.0,18750.07808222048
1787378,"{'emails': 2, 'calls': 2}",42.0,21442.12951251206
1825248,"{'emails': 2, 'calls': 2}",42.0,21441.696934992167
1324146,"{'emails': 2, 'calls': 2}",42.0,15974.312862194089
18852,"{'emails': 2, 'calls': 2}",42.0,18666.220285310108
2162614,"{'emails': 2, 'calls': 2}",42.0,15939.804992393054
9525,"{'emails': 2, 'calls': 2}",42.0,18635.982203214167
254140,"{'emails': 2, 'calls': 2}",42.0,15909.61309788606
652904,"{'emails': 2, 'calls': 2}",42.0,18592.25147356633
147766,"{'emails': 2, 'calls': 2}",42.0,21293.551483818177
512103,"{'emails': 2, 'calls': 2}",42.0,18577.90862198877
1864849,"{'emails': 2, 'calls': 2}",42.0,18543.971869341174
